seed,year,cash,staff,payroll_mo,office,teams,rent_mo,released,avg_review,consumer_rep,fans
3,1986,1345,1,0,bedroom,1,0,2,5.15,0.4,13
3,1986,-2590,1,0,bedroom,1,0,3,4.73,0.0,10
