seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
7,0,1985,small,microstar_64,thrift,4.50,21.9,28.0,0.780,16,10,1,76,0,3500,7773,0,-4273,0.00,1,0.994,1,2
7,1,1985,small,microstar_64,thrift,4.40,20.1,28.0,0.716,19,10,0,73,0,3200,7036,0,-3836,0.00,1,1.402,1,2
7,2,1986,small,microstar_64,thrift,3.60,20.5,28.0,0.733,23,9,0,71,0,3000,6758,0,-3758,0.00,1,1.040,1,2
7,3,1986,small,microstar_64,thrift,6.90,28.9,28.0,1.034,18,9,0,1288,4248,3100,6945,0,403,0.03,1,0.931,1,2
7,4,1986,small,microstar_64,thrift,4.70,25.2,28.0,0.901,19,8,1,76,0,3000,6686,0,-3686,0.00,1,0.684,1,2
7,5,1986,small,microstar_64,thrift,6.10,28.3,28.0,1.011,16,7,0,376,0,2500,5656,0,-3156,0.01,1,0.699,1,2
7,6,1987,small,famiclone,thrift,5.90,26.6,28.0,0.949,9,6,0,443,0,4500,10111,0,-5611,0.00,1,1.241,1,2
7,7,1989,small,famiclone,thrift,4.20,24.4,28.0,0.872,15,8,0,80,0,5400,12028,0,-6628,0.00,1,1.600,1,2
7,8,1990,small,famiclone,thrift,6.40,27.7,28.0,0.989,8,6,0,1967,5468,4700,10382,0,-214,0.02,1,1.579,1,2
7,9,1991,small,famiclone,thrift,4.40,22.2,28.0,0.792,13,7,0,74,0,5100,11396,0,-6296,0.00,1,1.167,1,2
7,10,1992,small,ibm_compatible,thrift,5.60,26.9,28.0,0.962,13,6,0,337,0,3200,7134,0,-3934,0.00,1,1.521,1,2
7,11,1992,small,ibm_compatible,thrift,5.00,26.0,28.0,0.927,17,7,0,100,0,3400,7470,0,-4070,0.00,1,1.331,1,2
7,12,1992,small,ibm_compatible,thrift,6.80,30.6,28.0,1.093,17,7,0,3002,13876,3400,7470,0,9806,0.03,1,1.400,1,2
7,13,1993,small,ibm_compatible,thrift,7.90,36.2,28.0,1.292,2,7,5,22056,122209,5000,11065,0,116144,0.25,1,1.364,1,2
7,15,1993,small,pocket_play,thrift,8.80,59.5,28.0,2.126,3,3,3,593359,3034922,4600,25215,15064,3014307,7.42,3,1.267,2,2
7,14,1993,small,pocket_play,thrift,8.40,40.2,28.0,1.435,5,7,5,86875,435383,7400,22881,6456,419902,1.09,2,1.488,2,2
7,16,1993,small,pocket_play,meridian,8.50,52.8,28.0,1.886,3,3,3,469289,1912831,9300,39400,28419,1882731,5.87,3,1.271,8,2
7,18,1994,small,mega16,meridian,7.20,30.5,28.0,1.089,3,5,3,3217,0,17500,45257,24712,-27757,0.03,3,0.455,2,2
7,17,1994,medium,pocket_play,meridian,5.60,687.0,983.0,0.699,2,8,1,88906,508546,29000,155658,121571,381888,1.11,3,1.310,15,5
7,19,1994,small,mega16,meridian,8.10,39.5,28.0,1.411,3,4,2,34013,123978,13600,36404,20352,101174,0.34,3,1.300,2,2
7,20,1994,small,mega16,meridian,9.10,39.5,28.0,1.409,1,3,1,509838,2062657,11100,28361,15264,2045396,5.10,3,1.321,2,2
7,21,1994,small,mega16,meridian,7.80,40.0,28.0,1.428,3,3,1,18639,65293,11100,28361,15264,48032,0.19,4,1.139,2,2
7,24,1995,small,mega16,meridian,8.00,46.1,28.0,1.648,1,3,0,28218,107678,10200,27748,15698,90130,0.28,4,0.804,3,2
7,22,1994,small,mega16,meridian,8.70,56.6,28.0,2.022,2,3,3,297708,1212345,13800,36593,20352,1189552,2.98,3,1.183,2,2
7,23,1994,large,mega16,meridian,7.30,7986.8,8387.0,0.952,0,41,1,268923,1820905,409200,1167039,685678,1063066,2.69,4,1.069,14,10
7,25,1995,small,optix_cd,northgate,8.90,53.2,28.0,1.902,3,3,1,708101,2374820,22400,37383,20165,2359837,5.06,4,1.103,3,2
7,26,1995,small,optix_cd,northgate,8.80,52.3,28.0,1.868,1,2,0,708111,2399278,18600,30450,16132,2387428,5.06,5,1.142,3,2
7,27,1995,small,optix_cd,northgate,9.10,48.5,28.0,1.732,1,2,1,588235,2005390,19800,31371,16132,1993819,4.20,6,0.983,3,2
7,28,1995,small,optix_cd,northgate,9.00,42.9,28.0,1.531,0,2,0,462280,1586206,19600,34087,18992,1571719,3.30,7,1.008,4,2
7,29,1995,small,optix_cd,northgate,8.10,44.1,28.0,1.576,1,2,0,183721,625693,18000,28091,14244,615602,1.31,6,0.995,4,2
7,30,1995,small,optix_cd,northgate,8.80,47.7,28.0,1.705,3,2,0,312068,1082330,18000,28091,14244,1072239,2.23,7,0.910,4,2
7,31,1995,small,optix_cd,northgate,8.90,59.3,28.0,2.117,1,2,0,275574,959847,19600,38067,22972,941380,1.97,7,0.630,4,2
7,32,1995,small,optix_cd,northgate,8.60,49.8,28.0,1.780,2,2,0,92632,313932,18000,34061,20214,297871,0.66,7,0.949,4,2
7,33,1995,large,optix_cd,northgate,8.10,8306.6,8387.0,0.990,0,39,1,139695,237170,771400,1229002,635654,-220432,1.00,8,0.564,16,10
7,34,1995,small,optix_cd,northgate,9.00,52.2,28.0,1.865,2,2,0,82697,283612,18600,35598,21264,266614,0.59,8,0.788,5,2
