seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
14,0,1985,small,microstar_64,thrift,3.90,20.5,28.0,0.732,19,9,2,73,0,3500,7743,0,-4243,0.00,1,1.341,1,2
14,1,1985,small,microstar_64,thrift,4.60,20.1,28.0,0.719,16,9,0,77,0,3000,6743,0,-3743,0.00,1,0.847,1,2
14,2,1985,small,microstar_64,thrift,4.30,22.1,28.0,0.789,13,9,0,74,0,2900,6506,0,-3606,0.00,1,1.060,1,2
14,3,1986,small,microstar_64,thrift,4.70,23.0,28.0,0.821,18,9,0,78,0,3000,6701,0,-3701,0.00,1,1.199,1,2
14,4,1986,small,microstar_64,thrift,6.60,27.2,28.0,0.973,12,7,0,911,2697,2500,5656,0,-459,0.02,1,0.895,1,2
14,5,1987,small,microstar_64,thrift,7.10,30.6,28.0,1.093,8,7,5,663,0,3800,8550,0,-4750,0.02,1,0.981,1,2
14,6,1988,small,famiclone,thrift,5.80,28.7,28.0,1.026,17,7,0,973,0,5100,11254,0,-6154,0.01,1,1.514,1,2
14,7,1990,small,famiclone,thrift,5.30,26.2,28.0,0.934,12,7,0,296,0,5300,11795,0,-6495,0.00,1,1.600,1,2
14,8,1991,small,famiclone,thrift,6.00,29.5,28.0,1.055,22,8,0,773,0,5600,12469,0,-6869,0.01,1,1.481,1,2
14,9,1992,small,ibm_compatible,thrift,5.20,27.0,28.0,0.965,16,7,0,174,0,3400,7470,0,-4070,0.00,1,1.365,1,2
14,10,1992,small,ibm_compatible,thrift,5.80,27.9,28.0,0.997,16,6,0,427,0,3100,6813,0,-3713,0.00,1,1.237,1,2
14,11,1992,small,ibm_compatible,thrift,5.70,26.8,28.0,0.958,9,6,0,444,0,3100,6813,0,-3713,0.00,1,1.207,1,2
14,12,1993,small,ibm_compatible,thrift,5.00,26.3,28.0,0.938,16,7,0,96,0,3400,7615,0,-4215,0.00,1,1.202,1,2
14,13,1993,small,pocket_play,thrift,5.80,29.6,28.0,1.057,15,6,0,577,0,4900,10841,0,-5941,0.01,1,1.297,1,2
14,14,1994,small,pocket_play,thrift,6.90,31.4,28.0,1.121,15,6,0,2319,6846,5000,11021,0,825,0.03,1,1.154,1,2
14,15,1994,small,mega16,thrift,6.50,29.5,28.0,1.053,15,6,0,3659,10825,7500,16562,0,1763,0.04,1,1.392,1,2
14,16,1994,small,mega16,thrift,5.00,27.5,28.0,0.984,14,6,0,101,0,7500,16562,0,-9062,0.00,1,1.113,1,2
