seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
9,17,1990,medium,famiclone,meridian,6.50,828.8,983.0,0.843,1,7,1,55078,319813,26200,147137,116266,198876,0.46,4,0.789,14,5
9,19,1990,medium,famiclone,meridian,6.40,814.7,983.0,0.829,0,7,1,46644,269331,25600,138959,108882,155972,0.39,5,0.705,13,5
9,22,1990,small,famiclone,meridian,8.60,51.0,28.0,1.823,3,3,1,42605,176925,7900,42219,32872,142606,0.36,4,0.656,5,2
9,21,1990,medium,famiclone,meridian,5.60,782.9,983.0,0.796,1,7,1,10604,42641,24800,122013,92790,-54572,0.09,5,0.557,12,5
9,24,1990,medium,famiclone,northgate,5.80,623.2,983.0,0.634,2,7,1,16661,57214,30500,83755,60279,3959,0.14,5,0.854,6,5
9,28,1991,medium,famiclone,northgate,5.20,672.3,983.0,0.684,0,6,1,591,0,31000,92579,68762,-61579,0.00,6,0.483,8,5
9,23,1990,medium,famiclone,meridian,7.70,907.4,983.0,0.923,0,6,1,123286,767802,21700,95865,70336,693637,1.03,5,0.498,11,5
9,26,1991,medium,famiclone,northgate,6.30,714.8,983.0,0.727,0,7,1,9272,16940,32300,92312,67481,-43072,0.08,6,0.616,7,5
9,25,1990,medium,famiclone,northgate,7.30,863.3,983.0,0.878,0,6,1,70188,337776,32200,90149,65352,279827,0.58,6,0.392,10,5
9,27,1991,medium,famiclone,northgate,5.40,721.8,983.0,0.734,3,6,0,5661,765,29400,73755,51128,-43590,0.05,5,0.220,9,5
9,29,1991,medium,famiclone,northgate,5.50,653.6,983.0,0.665,0,8,1,4819,0,38000,92438,63170,-54438,0.04,6,0.260,8,5
9,30,1991,medium,famiclone,northgate,6.30,818.4,983.0,0.833,1,7,1,13839,39022,34600,107327,80685,-33705,0.12,5,0.630,8,5
9,31,1991,medium,famiclone,northgate,6.60,777.8,983.0,0.791,1,8,1,41435,183170,38000,97228,67960,123942,0.35,3,0.373,8,5
9,32,1991,medium,famiclone,northgate,6.00,768.3,983.0,0.782,0,7,1,17593,59734,34600,116616,89974,-22282,0.15,4,0.564,8,5
9,33,1991,medium,famiclone,northgate,6.70,751.8,983.0,0.765,0,7,1,22164,84491,34600,92117,65475,26974,0.18,4,0.264,8,5
9,34,1991,medium,famiclone,northgate,6.40,783.7,983.0,0.797,3,7,0,26690,112423,31700,106753,82336,37370,0.22,5,0.551,8,5
9,36,1992,medium,famiclone,northgate,6.70,778.1,983.0,0.792,2,7,0,10702,26252,32200,107079,82336,-48627,0.09,6,0.264,8,5
9,35,1992,medium,famiclone,northgate,7.40,819.8,983.0,0.834,0,7,1,45504,211823,34800,92277,65475,154346,0.38,5,0.671,8,5
9,37,1992,medium,ibm_compatible,northgate,6.90,761.0,983.0,0.774,2,7,0,100521,591225,21800,75828,59037,537197,1.12,5,0.851,8,5
9,38,1992,medium,ibm_compatible,northgate,7.00,808.8,983.0,0.823,0,7,1,48165,271596,23800,110907,92628,184489,0.54,6,0.334,8,5
9,40,1992,medium,ibm_compatible,northgate,7.50,882.0,983.0,0.897,2,6,1,82176,489162,21500,98911,82336,411751,0.91,6,0.754,8,5
9,39,1992,medium,ibm_compatible,northgate,7.30,889.3,983.0,0.905,0,7,1,122810,733930,23800,98222,79943,659508,1.36,5,0.703,8,5
9,41,1992,medium,ibm_compatible,northgate,7.40,838.1,983.0,0.853,3,6,0,68824,411481,19600,78206,63119,352875,0.76,5,0.239,8,5
9,42,1992,medium,ibm_compatible,northgate,7.20,882.4,983.0,0.898,0,7,1,82805,498732,23800,115547,97268,406985,0.92,6,0.634,8,5
9,43,1992,medium,ibm_compatible,atlas,6.00,774.9,983.0,0.788,0,7,1,19446,63156,34700,99432,81153,-1576,0.22,7,0.785,8,5
9,44,1992,medium,ibm_compatible,atlas,5.50,760.2,983.0,0.773,1,7,1,9990,15698,34700,121347,103068,-70949,0.11,7,0.853,8,5
9,45,1992,medium,ibm_compatible,atlas,5.90,723.5,983.0,0.736,3,6,0,19981,72093,28700,78206,63119,22587,0.22,7,0.384,8,5
9,46,1993,medium,ibm_compatible,atlas,7.80,913.7,983.0,0.930,0,7,1,114830,545202,35200,121606,103068,458796,1.28,8,0.555,8,5
9,47,1993,medium,ibm_compatible,atlas,7.20,852.1,983.0,0.867,0,6,1,64871,299363,32200,95214,78265,236349,0.72,7,0.293,8,5
9,48,1993,medium,pocket_play,atlas,6.20,780.1,983.0,0.794,2,6,0,85891,346581,42900,102730,80164,286751,1.07,7,0.768,8,5
9,49,1993,medium,pocket_play,atlas,6.70,801.1,983.0,0.815,3,7,0,106850,438442,47700,114708,89584,371434,1.34,8,0.358,8,5
9,50,1993,medium,pocket_play,atlas,6.70,832.7,983.0,0.847,0,7,1,218085,945917,52000,135479,108120,862438,2.73,6,0.725,8,5
9,51,1993,medium,pocket_play,atlas,6.90,818.4,983.0,0.833,0,6,1,221733,973278,47100,114385,89584,905993,2.77,7,0.393,8,5
9,52,1993,medium,pocket_play,atlas,7.20,884.9,983.0,0.900,0,6,1,223096,986324,47100,132494,107693,900930,2.79,7,0.723,8,5
9,53,1993,medium,pocket_play,atlas,6.60,820.9,983.0,0.835,0,6,1,92051,382688,47100,114385,89584,315403,1.15,8,0.258,8,5
9,54,1993,medium,pocket_play,atlas,6.10,817.7,983.0,0.832,0,7,1,40536,138230,52000,162217,134858,28013,0.51,7,0.929,8,5
9,55,1993,medium,pocket_play,atlas,6.20,762.0,983.0,0.775,0,7,1,48391,175721,52000,128141,100782,99580,0.60,8,0.385,8,5
9,56,1994,medium,pocket_play,atlas,7.00,835.0,983.0,0.849,0,7,1,100444,421603,52600,171286,143622,302917,1.26,9,0.627,8,5
9,57,1994,medium,pocket_play,atlas,6.40,795.4,983.0,0.809,0,7,1,65957,260533,53000,132086,104211,181447,0.82,9,0.318,8,5
9,59,1994,medium,mega16,atlas,5.40,723.5,983.0,0.736,3,6,0,45320,148361,64000,124551,90867,87810,0.45,10,0.436,8,5
9,58,1994,medium,mega16,atlas,6.50,839.9,983.0,0.854,0,6,1,205421,887618,70600,164806,127664,793412,2.05,9,0.893,8,5
9,60,1994,medium,mega16,atlas,7.10,897.6,983.0,0.913,3,7,0,458530,2076132,71500,175547,137904,1972085,4.59,9,0.879,8,5
9,61,1994,medium,mega16,atlas,7.60,894.6,983.0,0.910,0,7,1,206612,896620,78100,175158,134057,799562,2.07,7,0.277,8,5
9,63,1994,medium,mega16,atlas,6.60,826.2,983.0,0.841,3,7,0,98088,398072,73400,174955,136332,296517,0.98,8,0.272,11,5
9,62,1994,medium,mega16,atlas,7.60,909.7,983.0,0.925,1,7,1,440022,2017344,78100,208323,167222,1887121,4.40,7,0.803,8,5
9,64,1994,medium,mega16,atlas,7.10,960.2,983.0,0.977,0,7,1,169776,737203,82800,224668,181078,595335,1.70,8,0.691,10,5
9,65,1995,large,mega16,atlas,7.00,7682.6,8387.0,0.916,0,40,1,154711,212723,813400,1278394,850269,-252271,1.55,1,0.360,10,10
9,66,1995,large,mega16,atlas,6.10,7375.2,8387.0,0.879,0,40,1,93087,0,816800,1328847,898968,-512047,0.93,2,0.932,10,10
