seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
12,0,1985,small,microstar_64,thrift,3.90,20.1,28.0,0.719,25,11,0,73,0,3500,7818,0,-4318,0.00,1,1.173,1,2
12,1,1985,small,microstar_64,thrift,5.40,23.4,28.0,0.836,12,9,0,84,0,3000,6743,0,-3743,0.00,1,0.905,1,2
12,2,1985,small,microstar_64,thrift,4.50,22.3,28.0,0.796,19,8,0,73,0,2700,5991,0,-3291,0.00,1,1.093,1,2
12,3,1986,small,microstar_64,thrift,5.40,24.6,28.0,0.880,12,8,0,182,0,2800,6171,0,-3371,0.00,1,1.135,1,2
12,4,1986,small,microstar_64,thrift,5.30,25.9,28.0,0.925,16,8,1,84,0,3000,6686,0,-3686,0.00,1,1.138,1,2
12,5,1986,small,microstar_64,thrift,5.50,26.4,28.0,0.944,11,8,0,129,0,2800,6171,0,-3371,0.00,1,1.037,1,2
12,6,1987,small,famiclone,thrift,5.10,25.2,28.0,0.898,18,7,0,75,0,4900,10986,0,-6086,0.00,1,0.738,1,2
12,7,1989,small,famiclone,thrift,6.70,30.4,28.0,1.087,17,7,0,7364,32999,5000,11076,0,26923,0.06,1,1.438,1,2
12,8,1989,small,famiclone,thrift,8.00,35.8,28.0,1.278,10,7,5,50080,251877,7100,15836,0,243141,0.42,1,1.149,1,2
12,9,1989,small,famiclone,thrift,8.80,45.0,28.0,1.606,3,4,2,656777,3406656,4600,18016,7722,3393240,5.47,2,1.123,3,2
12,11,1990,medium,famiclone,thrift,5.30,797.8,983.0,0.812,3,7,0,7774,47747,12100,101983,75145,-42136,0.06,3,1.161,15,5
12,13,1990,small,famiclone,meridian,7.00,34.8,28.0,1.241,7,6,5,3097,0,13000,40331,25064,-27331,0.03,5,0.551,3,2
12,10,1989,small,famiclone,thrift,8.30,58.6,28.0,2.094,3,3,3,239926,1248640,4700,35312,24801,1218028,2.00,3,0.961,8,2
12,14,1990,small,famiclone,meridian,9.00,40.4,28.0,1.443,3,4,0,595855,2500306,7400,24246,15510,2483460,4.97,5,1.070,3,2
12,12,1990,medium,famiclone,thrift,7.40,1022.2,983.0,1.040,1,7,1,143547,1090618,13900,132183,101250,972335,1.20,4,0.826,14,5
12,15,1990,medium,famiclone,meridian,7.80,941.2,983.0,0.958,0,7,1,202302,1232545,25600,125513,95436,1132632,1.69,6,0.605,13,5
12,16,1990,medium,famiclone,meridian,8.20,1041.3,983.0,1.059,0,6,1,402619,2502185,22300,106109,79848,2418376,3.36,4,1.032,12,5
12,19,1990,medium,famiclone,meridian,5.30,650.2,983.0,0.661,1,7,1,5969,18505,19700,65234,42003,-27029,0.05,7,0.214,6,5
12,17,1990,small,famiclone,meridian,8.50,49.2,28.0,1.756,3,4,3,170314,724664,10400,40474,28249,694590,1.42,5,0.313,4,2
12,18,1990,medium,famiclone,meridian,6.90,930.1,983.0,0.946,0,6,1,45170,265730,22000,100684,74796,187046,0.38,6,0.736,15,5
12,21,1991,medium,famiclone,northgate,5.70,817.4,983.0,0.832,0,6,1,11994,33734,29000,76502,54204,-13768,0.10,7,0.436,7,5
12,20,1991,medium,famiclone,meridian,6.50,932.2,983.0,0.948,2,6,0,32959,188720,22100,109898,83916,100922,0.27,6,0.882,14,5
12,22,1991,medium,famiclone,northgate,8.20,1088.6,983.0,1.107,0,7,1,203238,1023584,40400,125463,94392,938521,1.69,8,0.904,13,5
12,23,1991,medium,famiclone,northgate,8.30,1003.5,983.0,1.021,0,7,1,162007,824333,33500,99322,73566,758511,1.35,8,0.436,8,5
12,24,1991,medium,famiclone,northgate,6.60,916.7,983.0,0.933,0,7,1,55088,255912,39200,117621,87435,177491,0.46,5,1.013,12,5
12,25,1991,medium,famiclone,northgate,7.30,856.6,983.0,0.871,1,7,1,53326,252373,34600,107594,80952,179379,0.44,6,0.312,9,5
12,26,1991,medium,famiclone,northgate,7.90,1093.9,983.0,1.113,0,7,1,202052,1057313,38100,108000,78699,987413,1.68,5,1.071,11,5
12,27,1991,medium,famiclone,northgate,7.50,1010.8,983.0,1.028,2,6,1,101976,525983,32300,105300,80448,452983,0.85,6,0.387,10,5
12,29,1991,medium,famiclone,northgate,7.30,1015.9,983.0,1.033,0,6,1,55744,277438,33300,115190,89584,195548,0.46,8,0.400,10,5
12,28,1991,medium,famiclone,northgate,8.00,1033.0,983.0,1.051,0,7,1,163475,865323,36900,97829,69417,804394,1.36,7,1.093,10,5
12,31,1992,medium,famiclone,northgate,6.10,900.6,983.0,0.916,3,7,1,14169,42386,37600,132804,103874,-52818,0.12,7,0.418,10,5
