seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
10,0,1985,small,microstar_64,thrift,4.40,19.6,28.0,0.699,17,10,1,72,0,3500,7773,0,-4273,0.00,1,0.856,1,2
10,1,1985,small,microstar_64,thrift,4.70,23.3,28.0,0.832,17,9,0,76,0,3000,6743,0,-3743,0.00,1,0.879,1,2
10,2,1986,small,microstar_64,thrift,4.40,20.2,28.0,0.722,19,9,0,75,0,3000,6758,0,-3758,0.00,1,0.728,1,2
10,3,1986,small,microstar_64,thrift,5.40,25.1,28.0,0.898,14,7,0,170,0,2500,5656,0,-3156,0.00,1,0.975,1,2
10,4,1986,small,microstar_64,thrift,5.60,25.1,28.0,0.895,11,7,0,246,0,2500,5656,0,-3156,0.01,1,1.130,1,2
10,5,1986,small,microstar_64,thrift,6.40,28.8,28.0,1.027,17,7,0,416,0,2500,5656,0,-3156,0.01,1,0.658,1,2
10,6,1988,small,famiclone,thrift,5.90,26.4,28.0,0.943,11,8,0,497,0,5300,11741,0,-6441,0.00,1,0.978,1,2
10,7,1989,small,famiclone,thrift,5.40,25.4,28.0,0.906,11,6,0,749,0,4500,10063,0,-5563,0.01,1,1.497,1,2
10,8,1991,small,famiclone,thrift,4.90,24.2,28.0,0.863,11,7,0,83,0,5500,12152,0,-6652,0.00,1,1.600,1,2
10,9,1992,small,ibm_compatible,thrift,7.30,30.4,28.0,1.086,8,7,2,9534,50997,4000,8824,0,46173,0.11,1,1.592,1,2
10,10,1992,small,ibm_compatible,thrift,7.00,32.3,28.0,1.154,3,7,3,5096,25188,4300,9501,0,19987,0.06,2,1.450,1,2
10,11,1992,small,ibm_compatible,thrift,8.60,37.5,28.0,1.338,6,6,5,86389,496604,4600,10198,0,491006,0.96,2,1.340,1,2
10,12,1993,small,ibm_compatible,thrift,8.40,44.4,28.0,1.587,1,4,1,480877,2802135,2800,15664,9402,2789271,5.34,2,1.470,3,2
10,13,1993,small,pocket_play,meridian,8.40,45.1,28.0,1.612,2,3,1,226700,921983,8100,31959,22443,898124,2.83,3,1.457,8,2
10,15,1993,small,pocket_play,meridian,8.40,38.6,28.0,1.378,2,5,4,98162,395098,11900,78874,64924,328124,1.23,4,0.496,2,2
10,14,1993,medium,pocket_play,meridian,6.70,849.1,983.0,0.864,0,7,1,301358,1799135,25600,115823,85683,1708912,3.77,4,1.513,14,5
10,16,1993,small,pocket_play,meridian,8.60,43.0,28.0,1.535,2,4,3,469287,1948026,9800,65680,54153,1892146,5.87,4,1.305,2,2
10,17,1994,small,pocket_play,meridian,8.30,41.8,28.0,1.491,3,3,2,118198,488159,8200,51768,42119,444591,1.48,5,1.254,2,2
10,18,1994,small,mega16,meridian,8.70,50.8,28.0,1.814,2,3,3,799899,3288372,13800,64377,48136,3237795,8.00,5,1.048,2,2
10,19,1994,large,pocket_play,meridian,7.00,7601.9,8387.0,0.906,0,40,1,398562,3128874,261000,789561,482454,2600313,4.98,4,1.117,14,10
10,20,1994,small,mega16,northgate,8.80,48.7,28.0,1.740,2,3,1,721096,2440485,17000,49770,36673,2407715,7.21,5,0.436,3,2
10,21,1994,small,mega16,northgate,9.20,47.5,28.0,1.698,2,3,2,799094,2726065,20100,61590,46116,2684575,7.99,5,0.977,3,2
10,22,1994,small,mega16,northgate,8.20,51.8,28.0,1.849,2,2,0,693035,2390313,13600,37044,26619,2366869,6.93,6,0.875,4,2
10,24,1994,small,mega16,northgate,7.80,43.2,28.0,1.544,2,2,0,44711,144006,13600,37044,26619,120562,0.45,7,0.585,4,2
10,23,1994,small,mega16,northgate,9.30,48.1,28.0,1.717,3,2,1,472597,1634741,15600,47489,35492,1602852,4.73,6,0.683,4,2
10,26,1994,small,mega16,northgate,8.40,41.9,28.0,1.496,3,2,0,111894,385966,13600,37044,26619,362522,1.12,9,0.821,4,2
10,25,1994,small,mega16,northgate,8.50,44.7,28.0,1.595,3,2,0,341528,1197100,13600,37044,26619,1173656,3.42,8,0.838,4,2
10,27,1995,small,mega16,northgate,8.20,49.1,28.0,1.755,2,2,1,99504,342025,15800,47638,35492,310187,1.00,5,0.601,4,2
10,28,1995,small,optix_cd,northgate,8.90,59.0,28.0,2.106,2,2,1,484921,1714166,20600,51364,35492,1683402,3.46,6,0.859,4,2
10,29,1995,large,mega16,northgate,7.60,8110.7,8387.0,0.967,0,41,1,271594,1323683,658400,1095644,589179,886439,2.72,7,0.609,16,10
10,30,1995,small,optix_cd,northgate,9.30,54.2,28.0,1.937,1,2,1,520135,1874009,20600,51924,36052,1842685,3.72,8,0.707,5,2
10,31,1995,medium,optix_cd,atlas,6.80,804.9,983.0,0.819,3,6,1,129961,471291,83400,124431,80552,430260,0.93,7,0.766,5,5
10,32,1995,medium,optix_cd,atlas,7.50,914.7,983.0,0.931,3,6,2,327735,1315943,91800,140863,92529,1266880,2.34,5,0.644,5,5
10,33,1995,medium,optix_cd,atlas,7.00,867.7,983.0,0.883,3,6,1,84901,284838,83400,126127,82248,242111,0.61,6,0.772,5,5
