seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
1,40,1998,small,playbox32,atlas,8.40,50.6,28.0,1.807,2,2,0,744815,2213370,36100,65915,46940,2183555,4.14,8,0.896,4,2
1,42,1999,small,playbox32,atlas,8.40,61.0,28.0,2.177,1,2,0,1127080,3429286,33600,52912,35205,3409974,6.26,9,0.886,4,2
1,43,1999,small,playbox32,atlas,8.10,56.3,28.0,2.012,3,2,0,524486,1587681,36800,66322,46940,1558159,2.91,8,0.822,4,2
1,44,1999,large,playbox32,atlas,6.90,8534.3,8387.0,1.018,0,41,1,554441,1824431,1634800,1835091,974695,1624140,3.08,9,0.637,16,10
1,45,1999,small,playbox32,atlas,8.40,52.5,28.0,1.874,2,2,1,636537,1960885,40100,74941,53861,1926044,3.54,10,0.899,5,2
1,46,1999,medium,playbox32,atlas,7.40,993.4,983.0,1.011,0,7,1,503362,2218318,120800,193785,130186,2145333,2.80,9,0.691,5,5
1,48,1999,medium,playbox32,atlas,8.30,1060.5,983.0,1.079,0,6,1,976157,4510217,109800,190907,133108,4429110,5.42,7,0.871,5,5
1,47,1999,medium,playbox32,atlas,7.70,955.7,983.0,0.972,0,7,1,826725,3753880,120800,207113,143514,3667567,4.59,7,0.777,5,5
1,49,2000,medium,playbox32,atlas,6.60,934.4,983.0,0.951,0,6,1,186813,783311,111800,197502,138648,697609,1.04,7,0.908,5,5
1,50,2000,large,playbox32,atlas,7.20,8848.0,8387.0,1.055,0,40,2,399300,1018916,1602600,1790875,947419,830641,2.22,6,0.757,15,10
1,51,2000,medium,playbox32,atlas,7.70,1016.4,983.0,1.034,2,6,1,751707,3535641,115600,213479,152634,3437762,4.18,5,0.793,6,5
1,52,2000,medium,playbox32,atlas,7.20,988.1,983.0,1.005,0,7,1,604015,2808217,128500,244582,176958,2692135,3.36,6,1.143,6,5
1,53,2000,medium,playbox32,atlas,7.80,1038.7,983.0,1.057,0,7,1,284391,1254206,128500,244582,176958,1138124,1.58,5,0.566,6,5
1,55,2001,large,playbox32,atlas,8.40,9089.6,8387.0,1.084,0,40,1,603663,2424986,1577300,1766709,936536,2235577,3.35,4,0.764,14,10
1,54,2000,medium,playbox32,atlas,7.20,995.2,983.0,1.012,3,7,0,358535,1626394,116800,218782,157296,1524412,1.99,4,0.656,6,5
1,56,2001,medium,playbox32,atlas,8.50,1074.5,983.0,1.093,0,7,1,603876,2803743,132300,248413,178780,2687630,3.35,5,0.795,7,5
1,57,2001,medium,dreamcube,atlas,8.00,1143.4,983.0,1.163,2,6,0,924137,4362348,130800,212876,144011,4280272,3.85,5,0.877,7,5
1,58,2001,medium,dreamcube,atlas,6.40,899.4,983.0,0.915,1,7,1,153504,587536,158800,268756,185157,477580,0.64,5,0.542,7,5
1,61,2001,large,dreamcube,atlas,8.50,9348.9,8387.0,1.115,0,40,1,1505532,8211075,1770600,1982216,1050325,7999459,6.27,5,0.739,13,10
1,59,2001,medium,dreamcube,atlas,7.90,1045.3,983.0,1.063,1,7,1,1376465,6533570,158800,276823,193224,6415547,5.74,3,0.823,7,5
1,62,2002,medium,dreamcube,atlas,8.30,1085.9,983.0,1.105,0,7,1,1505971,7157328,164700,307911,221213,7014117,6.27,5,0.328,8,5
1,60,2001,medium,dreamcube,atlas,6.90,977.9,983.0,0.995,3,6,0,501984,2309840,130800,231699,162834,2208941,2.09,4,0.719,7,5
1,63,2002,medium,dreamcube,atlas,7.50,1027.7,983.0,1.045,0,7,1,1265026,5981052,169500,319899,230697,5830653,5.27,5,0.879,8,5
1,64,2002,medium,dreamcube,atlas,8.20,1061.2,983.0,1.080,1,7,1,1504298,7144395,169500,319899,230697,6993996,6.27,5,0.933,8,5
1,65,2002,medium,dreamcube,atlas,7.70,988.6,983.0,1.006,0,7,1,1141409,5380028,169500,319899,230697,5229629,4.76,5,0.759,8,5
1,66,2002,large,dreamcube,atlas,6.90,8303.9,8387.0,0.990,1,39,1,476581,1435028,1724700,1930290,1022543,1229438,1.99,4,0.355,12,10
1,67,2002,medium,dreamcube,atlas,7.50,981.8,983.0,0.999,3,6,0,746183,3487438,140500,256209,182258,3371729,3.11,5,0.681,9,5
1,68,2003,medium,dreamcube,atlas,8.40,1134.4,983.0,1.154,0,7,1,1171690,5518654,178100,363587,269870,5333167,4.88,4,0.642,9,5
1,69,2003,medium,playbox64,atlas,8.50,1102.0,983.0,1.121,0,7,1,1065309,4896994,221600,397470,280854,4721124,2.22,5,0.723,9,5
1,70,2003,medium,playbox64,atlas,7.70,1038.8,983.0,1.057,3,6,0,992726,4584542,185300,315943,218442,4453899,2.07,5,0.820,9,5
1,71,2003,medium,playbox64,atlas,7.30,967.7,983.0,0.984,0,7,1,491168,2138358,221600,408216,291600,1951742,1.02,3,0.939,9,5
1,72,2003,large,dreamcube,atlas,7.20,8305.4,8387.0,0.990,1,40,1,387990,784970,1787400,1916043,975282,656327,1.62,4,0.404,11,10
1,73,2003,medium,playbox64,atlas,6.30,843.0,983.0,0.858,0,7,1,167965,580939,226100,417126,298140,389913,0.35,5,0.714,10,5
1,74,2004,large,playbox64,atlas,7.30,8056.3,8387.0,0.961,1,41,1,1451269,7355912,2152800,2226421,1093375,7282291,3.02,1,0.644,10,10
1,75,2004,large,playbox64,atlas,6.70,8100.9,8387.0,0.966,0,42,1,784128,2907404,2230200,2777828,1604032,2359776,1.63,2,0.310,10,10
1,76,2005,large,playbox64,atlas,7.80,8928.4,8387.0,1.065,0,41,1,2359373,13243711,2214900,2291972,1126256,13166639,4.92,2,1.279,10,10
1,77,2005,large,playbox64,atlas,7.80,8972.9,8387.0,1.070,0,40,1,2308475,12972628,2152500,3011145,1878261,12113983,4.81,2,1.452,10,10
1,78,2006,large,playbox64,atlas,7.40,9013.1,8387.0,1.075,2,40,1,1517205,7737924,2202800,2437328,1277940,7503396,3.16,1,0.720,10,10
1,79,2006,large,playbox64,atlas,8.10,9151.6,8387.0,1.091,0,40,1,1835024,9811276,2211800,3059886,1895796,8963190,3.82,2,1.399,10,10
1,80,2007,large,home_pc,atlas,8.40,9257.5,8387.0,1.104,1,40,1,2459854,17547560,1639300,2254570,1391796,16932290,4.10,1,0.835,10,10
1,81,2007,large,home_pc,atlas,6.90,8100.9,8387.0,0.966,2,41,1,2512496,17894769,1702700,3062466,2166318,16535003,4.19,2,1.352,10,10
1,83,2008,large,home_pc,atlas,8.00,8695.3,8387.0,1.037,0,41,2,2729144,19511027,1776300,3296366,2361470,17990961,4.55,2,1.435,10,10
1,82,2008,large,home_pc,atlas,6.10,7843.4,8387.0,0.935,1,42,1,861821,4925804,1796400,2476689,1531197,4245515,1.44,2,0.724,10,10
1,85,2009,large,home_pc,atlas,8.00,9352.1,8387.0,1.115,1,40,1,2510169,17845620,1733700,3188957,2276484,16390363,4.18,2,1.299,10,10
1,84,2009,large,home_pc,atlas,6.40,8095.4,8387.0,0.965,1,41,1,2175061,15182577,1782900,2500712,1562341,14464765,3.63,1,0.904,10,10
1,86,2010,large,home_pc,atlas,8.20,9252.7,8387.0,1.103,1,40,2,2309998,16221985,1796000,2620990,1675753,15396995,3.85,2,1.515,10,10
1,87,2010,large,home_pc,atlas,7.80,9118.0,8387.0,1.087,0,40,1,2313138,16267574,1774900,3330725,2396574,14711749,3.86,2,0.401,10,10
