seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
1,44,1996,large,ibm_compatible,atlas,7.50,8352.6,8387.0,0.996,0,41,2,719612,5018755,409700,1102275,886624,4326180,8.00,2,0.306,10,10
1,43,1996,large,ibm_compatible,atlas,7.10,8558.3,8387.0,1.020,1,39,1,719437,5003120,377600,1283830,1085118,4096890,7.99,1,1.267,10,10
1,45,1997,large,ibm_compatible,atlas,7.30,8863.0,8387.0,1.057,1,41,1,715719,5042899,413900,1625805,1407959,3830994,7.95,1,1.204,10,10
1,46,1997,large,ibm_compatible,atlas,7.70,8679.6,8387.0,1.035,0,41,1,702651,4993865,414300,1171670,953617,4236495,7.81,2,0.347,10,10
1,47,1998,large,ibm_compatible,atlas,8.00,9209.2,8387.0,1.098,0,40,1,639257,4566037,410900,1644918,1428630,3332019,7.10,1,1.181,10,10
1,48,1998,large,ibm_compatible,atlas,7.60,8823.7,8387.0,1.052,0,41,1,616707,4385215,425100,1293607,1069848,3516708,6.85,2,0.334,10,10
1,49,1999,large,playbox32,atlas,7.90,8659.4,8387.0,1.032,3,40,1,1246670,6905320,1360100,2254209,1538371,6011211,6.93,1,1.555,10,10
1,50,1999,large,playbox32,atlas,7.90,8562.3,8387.0,1.021,0,40,1,1248527,6915234,1362500,1877981,1160880,6399753,6.94,2,0.453,10,10
1,51,2000,large,playbox32,atlas,7.90,9015.4,8387.0,1.075,0,41,1,974639,5022455,1439400,2502662,1745088,3959193,5.41,1,1.086,10,10
1,52,2000,large,playbox32,atlas,7.90,8836.1,8387.0,1.054,3,39,1,975876,5122257,1347800,1842631,1133240,4627426,5.42,2,0.300,10,10
1,53,2001,large,playbox32,atlas,7.70,9292.8,8387.0,1.108,2,41,1,602851,2518199,1478700,2560160,1781920,1436739,3.35,1,1.541,10,10
1,54,2001,large,playbox32,atlas,8.00,9382.2,8387.0,1.119,0,41,1,603649,2522192,1480000,2101866,1322913,1900326,3.35,2,0.402,10,10
1,55,2002,large,dreamcube,atlas,6.80,8491.0,8387.0,1.012,2,40,1,1505382,8330585,1650100,2192682,1324220,7788003,6.27,1,1.529,10,10
1,56,2002,large,dreamcube,atlas,7.10,8433.5,8387.0,1.006,1,41,1,1505904,8279244,1704900,2679261,1781920,7304883,6.27,2,0.394,10,10
1,57,2003,large,dreamcube,atlas,6.60,8175.9,8387.0,0.975,2,41,1,1171470,6011144,1755700,2850578,1926514,4916266,4.88,1,1.426,10,10
1,58,2003,large,dreamcube,atlas,6.90,7862.9,8387.0,0.938,1,42,1,841771,3765943,1815000,2521687,1566444,3059256,3.51,2,0.373,10,10
1,59,2004,large,playbox64,atlas,7.20,8708.9,8387.0,1.038,1,41,1,1900477,10349725,2102200,3095427,1989031,9356498,3.96,1,1.026,10,10
1,60,2004,large,playbox64,atlas,7.30,8200.1,8387.0,0.978,0,41,1,1057623,4825242,2104300,2654996,1547484,4274546,2.20,2,0.268,10,10
1,61,2004,large,playbox64,atlas,7.40,8365.4,8387.0,0.997,2,41,1,2361587,13307313,2165800,3255924,2116041,12217189,4.92,1,1.216,10,10
1,62,2004,large,playbox64,atlas,8.20,8426.8,8387.0,1.005,1,42,1,2362288,13241609,2236100,2837910,1661022,12639799,4.92,2,0.336,10,10
1,63,2005,large,playbox64,atlas,7.30,9232.5,8387.0,1.101,3,40,1,1939851,10552802,2157100,3271718,2136414,9438184,4.04,1,1.157,10,10
1,64,2005,large,playbox64,atlas,7.10,8615.7,8387.0,1.027,0,40,1,1836782,9873394,2161200,2870068,1732589,9164526,3.83,2,1.517,10,10
1,65,2006,large,playbox64,atlas,7.30,9004.5,8387.0,1.074,2,40,1,1682292,8805178,2217200,3303351,2136414,7719027,3.50,1,0.791,10,10
1,66,2006,large,playbox64,atlas,8.40,8862.9,8387.0,1.057,0,41,2,1720744,8944614,2329700,3138376,1912240,8135938,3.58,2,1.183,10,10
1,67,2007,large,home_pc,atlas,7.40,8821.9,8387.0,1.052,0,39,1,2485041,17787120,1596200,3045504,2205407,16337816,4.14,1,0.615,10,10
1,68,2007,large,home_pc,atlas,6.90,7810.3,8387.0,0.931,2,40,1,2731728,19652877,1654600,2741716,1870898,18565761,4.55,2,0.789,10,10
1,69,2008,large,home_pc,atlas,6.90,8026.4,8387.0,0.957,0,40,1,2730172,19602441,1692900,3288421,2397402,18006920,4.55,1,1.368,10,10
1,70,2008,large,home_pc,atlas,7.10,8331.2,8387.0,0.993,0,41,1,2724205,19493598,1755200,2867955,1944159,18380843,4.54,2,1.515,10,10
1,71,2009,large,home_pc,atlas,7.30,8645.2,8387.0,1.031,0,40,1,2513129,17867603,1734800,3310473,2397402,16291930,4.19,1,0.786,10,10
1,72,2009,large,home_pc,atlas,7.00,8280.2,8387.0,0.987,0,41,1,2510171,17779035,1800300,2891681,1944159,16687654,4.18,2,0.908,10,10
1,73,2010,large,home_pc,atlas,7.80,9155.8,8387.0,1.092,3,40,1,2311671,16254934,1776100,3332214,2397402,14698820,3.85,1,1.348,10,10
1,74,2010,large,home_pc,atlas,8.70,9284.9,8387.0,1.107,0,40,1,2311351,16244238,1784300,2838027,1898946,15190511,3.85,2,0.452,10,10
1,75,2011,large,nexus_hd,atlas,8.20,8964.6,8387.0,1.069,0,41,2,3069782,16586268,3287500,4241847,2511564,15631921,4.26,1,1.387,10,10
1,76,2011,large,nexus_hd,atlas,7.80,8357.9,8387.0,0.997,0,39,1,3074625,16855924,3049200,3458551,1853733,16446573,4.27,2,0.408,10,10
1,77,2012,large,nexus_hd,atlas,8.20,9329.4,8387.0,1.112,0,41,1,2388246,12128804,3332700,4208516,2454483,11252988,3.32,1,1.230,10,10
1,78,2012,large,nexus_hd,atlas,8.10,9072.2,8387.0,1.082,0,40,1,2392403,12250811,3237600,3602934,1898946,11885477,3.32,2,0.348,10,10
1,79,2013,large,nexus_hd,atlas,8.50,9176.9,8387.0,1.094,0,41,1,1731699,7784919,3426100,4257696,2454483,6953323,2.41,1,1.238,10,10
1,80,2013,large,nexus_hd,atlas,7.90,9088.2,8387.0,1.084,0,41,2,1734697,7739626,3490800,3826638,1989372,7403788,2.41,2,0.369,10,10
1,81,2013,large,palmscreen,atlas,7.40,8238.3,8387.0,0.982,0,41,1,3265292,16315694,1512800,3250712,2454483,14577782,2.51,1,1.370,10,10
1,82,2014,large,palmscreen,atlas,7.10,7851.8,8387.0,0.936,0,40,1,3055775,15215327,1469200,2672200,1898946,14012327,2.35,2,0.342,10,10
1,83,2014,large,palmscreen,atlas,7.80,8904.7,8387.0,1.062,0,40,1,3876822,19657546,1509900,3192108,2397402,17975338,2.98,1,1.325,10,10
1,84,2014,large,palmscreen,atlas,7.30,8304.5,8387.0,0.990,0,41,1,3882072,19637610,1558500,2764440,1944159,18431670,2.99,2,0.395,10,10
1,85,2015,large,palmscreen,atlas,7.20,8441.0,8387.0,1.006,0,41,2,4512895,23016803,1623600,3805714,2951211,20834689,3.47,1,1.311,10,10
1,86,2015,large,palmscreen,atlas,7.80,8663.5,8387.0,1.033,0,40,1,4514651,23099492,1550500,2874450,2058395,21775542,3.47,2,0.400,10,10
1,87,2016,large,palmscreen,atlas,8.00,8810.4,8387.0,1.050,1,41,1,4446623,22636360,1642200,3803514,2939222,20475046,3.42,1,1.320,10,10
1,88,2016,large,palmscreen,atlas,7.80,8810.5,8387.0,1.050,0,40,1,4154343,21090712,1592000,3049092,2211180,19633620,3.20,2,0.284,10,10
1,89,2017,large,palmscreen,atlas,8.00,9111.9,8387.0,1.086,0,40,1,4145657,21003185,1632100,3729846,2870868,18905439,3.19,1,1.206,10,10
1,90,2017,large,palmscreen,atlas,7.40,8921.6,8387.0,1.064,0,40,1,4048283,20470824,1632800,3257970,2398591,18845654,3.11,2,0.315,10,10
1,91,2018,large,palmscreen,atlas,7.50,8787.9,8387.0,1.048,0,40,1,3817400,19169902,1673100,3336847,2456286,17506155,2.94,1,1.600,10,10
1,92,2018,large,palmscreen,atlas,7.80,9268.5,8387.0,1.105,0,41,1,3818648,19123319,1726500,3847910,2939222,17001909,2.94,2,0.400,10,10
1,93,2019,large,palmscreen,atlas,7.60,8228.5,8387.0,0.981,0,41,1,3513061,17412811,1768500,3593561,2662763,15587750,2.70,1,1.600,10,10
1,94,2019,large,palmscreen,atlas,7.70,8309.2,8387.0,0.991,0,41,1,3518865,17444501,1768500,4257396,3326598,14955605,2.71,2,0.400,10,10
1,95,2020,large,vector_one,atlas,6.60,8062.6,8387.0,0.961,0,41,1,2806787,13166836,5004300,6330203,3696366,11840933,3.05,1,1.250,10,10
1,96,2020,large,vector_one,atlas,6.70,7809.5,8387.0,0.931,0,41,2,1866235,7001100,5080900,5646133,2971976,6435867,2.03,2,0.345,10,10
1,97,2021,large,palmscreen,atlas,6.90,8787.0,8387.0,1.048,3,41,1,2978864,14410496,1854100,4055949,3080133,12208647,2.29,1,1.195,10,10
1,98,2021,large,palmscreen,atlas,7.20,8796.5,8387.0,1.049,0,41,2,1739552,7615653,1882300,4773033,3782328,4724920,1.34,2,0.299,10,10
1,99,2022,large,palmscreen,atlas,7.50,8959.1,8387.0,1.068,1,40,1,2739622,13120535,1837800,4634436,3667164,10323899,2.11,1,1.068,10,10
1,100,2022,large,palmscreen,atlas,8.10,8818.2,8387.0,1.051,0,41,1,2732335,13020548,1898000,4151068,3152095,10767480,2.10,2,0.295,10,10
1,101,2023,large,palmscreen,atlas,7.60,9354.8,8387.0,1.115,1,40,1,2683410,12772919,1878500,4837484,3848796,9813935,2.06,1,1.560,10,10
1,102,2023,large,palmscreen,atlas,8.00,9104.0,8387.0,1.085,0,40,2,2685631,12752642,1910900,4399059,3393303,10264483,2.07,2,0.425,10,10
1,103,2024,large,palmscreen,atlas,8.30,8899.7,8387.0,1.061,0,39,1,2677868,12761860,1859300,4370296,3391725,10250864,2.06,1,1.526,10,10
1,104,2024,large,palmscreen,atlas,7.30,8670.7,8387.0,1.034,0,41,1,1929025,8550575,1981900,4983554,3940434,5548921,1.48,2,0.381,10,10
1,105,2024,large,palmscreen,atlas,7.50,8604.7,8387.0,1.026,2,41,1,2683819,12625050,2028600,4624853,3557175,10028797,2.06,1,1.467,10,10
1,106,2024,large,palmscreen,atlas,7.40,8614.3,8387.0,1.027,2,41,1,2419818,11183606,2028600,5008112,3940434,8204094,1.86,2,0.367,10,10
1,107,2025,large,palmscreen,atlas,7.40,8433.3,8387.0,1.006,0,41,1,2685002,12586910,2073200,4648339,3557175,10011771,2.07,1,1.556,10,10
1,108,2025,large,palmscreen,atlas,7.50,8926.7,8387.0,1.064,0,41,1,2686487,12595018,2073200,5031598,3940434,9636620,2.07,2,0.400,10,10
1,109,2026,large,palmscreen,atlas,7.30,8330.4,8387.0,0.993,0,39,1,2685044,12672441,1987900,4437994,3391725,10222347,2.07,1,1.478,10,10
1,110,2026,large,palmscreen,atlas,7.90,8618.4,8387.0,1.028,0,41,2,2686533,12515469,2153000,5441892,4308750,9226577,2.07,2,0.453,10,10
1,111,2027,large,palmscreen,atlas,7.90,9002.1,8387.0,1.073,0,41,1,2682936,12484831,2164000,4898411,3759450,9750420,2.06,1,1.380,10,10
1,112,2027,large,palmscreen,atlas,7.30,9146.9,8387.0,1.091,2,41,1,2100055,9299899,2166400,5393729,4253517,6072570,1.62,2,0.391,10,10
1,113,2028,large,palmscreen,atlas,7.70,9067.9,8387.0,1.081,1,41,1,2681954,12433968,2209500,5000638,3837750,9642830,2.06,1,1.576,10,10
1,114,2028,large,palmscreen,atlas,7.70,9214.8,8387.0,1.099,1,40,1,2693837,12565648,2142700,5282347,4154598,9426001,2.07,2,0.436,10,10
1,115,2029,large,palmscreen,atlas,7.10,8363.7,8387.0,0.997,0,40,1,1688,0,2183600,4897782,3748500,-2714182,0.00,1,1.175,10,10
1,116,2029,large,palmscreen,atlas,7.80,8790.0,8387.0,1.048,0,39,1,2100,0,2115700,5323024,4209480,-3207324,0.00,2,0.325,10,10
1,117,2030,large,helix_vr,atlas,7.80,8697.3,8387.0,1.037,1,40,1,1506025,2557235,7075300,7573452,3849616,2059083,2.60,1,1.400,10,10
1,118,2030,large,helix_vr,atlas,7.60,8968.2,8387.0,1.069,3,40,1,1507744,2564925,7078600,8161050,4435452,1482475,2.60,2,0.366,10,10
1,119,2031,large,home_pc,atlas,7.90,8630.9,8387.0,1.029,1,40,2,1999331,12466479,3128300,5739974,4093514,9854805,3.33,1,1.426,10,10
1,120,2031,large,home_pc,atlas,7.30,8956.0,8387.0,1.068,1,40,1,2001872,12537203,3077400,6247739,4628047,9366864,3.34,2,0.357,10,10
1,121,2032,large,home_pc,atlas,6.60,7534.1,8387.0,0.898,1,41,1,2001704,12365594,3247700,5802844,4093514,9810450,3.34,1,1.522,10,10
1,122,2032,large,home_pc,atlas,7.00,8341.6,8387.0,0.995,1,41,1,2001864,12366842,3247700,6887433,5178103,8727109,3.34,2,0.381,10,10
1,123,2033,large,continuum,atlas,7.40,8037.5,8387.0,0.958,0,39,1,3123292,11502772,8473800,8363014,3903118,11613558,1.89,1,1.281,10,10
1,124,2033,large,continuum,atlas,7.40,8486.1,8387.0,1.012,0,41,1,2780453,8795975,8987800,9908534,5178103,7875241,1.69,2,0.349,10,10
1,125,2034,large,continuum,atlas,7.40,8554.0,8387.0,1.020,1,42,1,3812979,14961613,9426200,9149853,4188712,15237960,2.31,1,0.798,10,10
1,126,2034,large,continuum,atlas,7.90,8933.7,8387.0,1.065,0,40,1,3790487,15339653,8904300,9744178,5057682,14499775,2.30,2,0.199,10,10
1,127,2034,large,continuum,atlas,7.40,8166.7,8387.0,0.974,1,40,1,4529233,19869774,9099200,8787357,3998316,20181617,2.74,1,1.533,10,10
1,128,2034,large,continuum,atlas,7.80,8430.1,8387.0,1.005,0,40,1,4532501,19890673,9099200,9846723,5057682,19143150,2.75,2,0.383,10,10
1,129,2035,large,continuum,atlas,8.40,8936.2,8387.0,1.065,0,42,1,5256905,23820763,9802400,9347895,4188712,24275268,3.19,1,1.600,10,10
1,130,2035,large,continuum,atlas,6.70,8266.5,8387.0,0.986,0,41,2,5272944,24061948,9663800,10384726,5298524,23341022,3.20,2,0.400,10,10
1,131,2036,large,continuum,atlas,8.20,8973.6,8387.0,1.070,0,40,1,5217745,23925297,9447400,8970613,3998316,24402084,3.16,1,1.577,10,10
1,132,2036,large,continuum,atlas,8.20,9013.0,8387.0,1.075,2,41,1,5040343,22514332,9723700,10295829,5178103,21942203,3.05,2,0.379,10,10
1,133,2037,large,continuum,atlas,7.60,8564.9,8387.0,1.021,0,40,1,4090915,16534890,9630600,9067039,3998316,17098451,2.48,1,1.198,10,10
1,134,2037,large,continuum,atlas,7.70,8801.0,8387.0,1.049,0,40,1,3272891,11299710,9633700,10128027,5057682,10805383,1.98,2,0.313,10,10
1,135,2038,large,continuum,atlas,8.10,9163.8,8387.0,1.093,0,41,1,2966788,8876074,10099500,9409035,4093514,9566539,1.80,1,1.600,10,10
1,136,2038,large,continuum,atlas,8.20,9627.9,8387.0,1.148,0,41,1,2970860,8898619,10103000,10495475,5178103,8506144,1.80,2,0.418,10,10
1,137,2039,large,continuum,atlas,8.10,8778.0,8387.0,1.047,0,41,1,1989702,2438033,10288100,9508292,4093514,3217841,1.21,1,1.600,10,10
1,138,2039,large,continuum,atlas,7.70,9159.7,8387.0,1.092,3,40,1,1992495,2745693,9998300,10319932,5057682,2424061,1.21,2,0.400,10,10
1,139,2040,large,home_pc,atlas,7.60,8194.0,8387.0,0.977,0,40,1,1999282,11852702,3741700,7026991,5057682,8567411,3.33,1,1.423,10,10
1,140,2040,large,home_pc,atlas,7.10,8187.8,8387.0,0.976,0,42,2,2001658,11550833,4062100,6421853,4283910,9191080,3.34,2,0.403,10,10
1,141,2041,large,lattice,atlas,8.40,9038.4,8387.0,1.078,0,40,1,2893867,6420749,11862700,11301224,5057682,6982225,1.38,1,1.145,10,10
1,142,2041,large,lattice,atlas,7.90,8618.6,8387.0,1.028,0,40,1,2373574,3117536,11878700,10250251,3998316,4745985,1.13,2,0.324,10,10
1,143,2042,large,lattice,atlas,7.10,8251.2,8387.0,0.984,0,41,1,3655177,10676608,12416800,11713282,5178103,11380126,1.74,1,1.600,10,10
1,144,2042,large,lattice,atlas,6.60,7847.0,8387.0,0.936,0,40,1,2209274,1866790,12091400,10362229,3998316,3595961,1.05,2,0.436,10,10
1,145,2043,large,lattice,atlas,7.30,8575.5,8387.0,1.022,0,40,2,4458285,15702643,12464800,11738507,5178103,16428936,2.12,1,1.158,10,10
1,146,2043,large,lattice,atlas,7.40,8380.2,8387.0,0.999,0,42,1,4462375,15187183,13006100,11034048,4188712,17159235,2.12,2,0.328,10,10
1,147,2043,large,lattice,atlas,7.50,8360.5,8387.0,0.997,0,40,1,5295937,20953828,12505900,11639758,5057682,21819970,2.52,1,1.497,10,10
1,148,2044,large,lattice,atlas,7.60,7993.2,8387.0,0.953,0,41,2,5300278,20429252,13057900,11061305,4188712,22425847,2.52,2,0.429,10,10
1,149,2044,large,lattice,atlas,8.50,9257.8,8387.0,1.104,0,40,1,6150990,26116150,12745800,11765988,5057682,27095962,2.93,1,1.453,10,10
1,150,2044,large,lattice,atlas,7.50,8569.1,8387.0,1.022,0,40,1,6166314,26212970,12745800,10706622,3998316,28252148,2.94,2,0.443,10,10
1,151,2045,large,lattice,atlas,8.50,9587.2,8387.0,1.143,2,40,1,6034148,25196645,12927100,11861396,5057682,26262349,2.87,1,1.600,10,10
1,152,2045,large,lattice,atlas,7.30,8589.6,8387.0,1.024,0,41,2,4792697,16749061,13531200,11310381,4188712,18969880,2.28,2,1.538,10,10
1,153,2046,large,lattice,atlas,7.60,8730.9,8387.0,1.041,0,40,1,4748826,16852082,13151000,11979253,5057682,18023829,2.26,1,0.904,10,10
1,154,2046,large,lattice,atlas,7.30,7848.2,8387.0,0.936,1,41,1,3676667,9686781,13542400,11221083,4093514,12008098,1.75,2,0.961,10,10
1,155,2047,large,lattice,atlas,7.40,8450.0,8387.0,1.008,2,40,1,3477502,8598455,13372400,12095774,5057682,9875081,1.66,1,1.424,10,10
1,156,2047,large,lattice,atlas,7.80,8585.2,8387.0,1.024,0,40,1,3071678,6006160,13400700,11051305,3998316,8355555,1.46,2,0.477,10,10
1,157,2048,large,lattice,atlas,7.90,9015.3,8387.0,1.075,1,40,1,2327563,1114342,13591200,12727033,5573758,1978509,1.11,1,1.600,10,10
1,158,2048,large,lattice,atlas,7.70,8911.0,8387.0,1.062,1,40,1,2260751,659825,13623600,11408868,4238556,2874557,1.08,2,0.537,10,10
1,159,2049,large,ember,atlas,8.40,9491.9,8387.0,1.132,0,41,1,4802539,14570141,15772300,14487999,6186797,15854442,1.85,1,1.146,10,10
1,160,2049,large,ember,atlas,7.80,9088.2,8387.0,1.084,1,40,1,4811004,15001319,15394600,12437051,4334652,17958868,1.85,2,0.413,10,10
1,161,2050,large,ember,atlas,7.50,8724.4,8387.0,1.040,0,41,1,7082851,28725250,16024200,14620561,6186797,30128889,2.72,1,0.763,10,10
1,162,2050,large,ember,atlas,6.90,7865.2,8387.0,0.938,0,40,1,7082229,29107719,15637800,12738825,4508412,32006694,2.72,2,1.199,10,10
