seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
8,0,1985,small,microstar_64,thrift,4.00,20.5,28.0,0.731,19,10,1,101,0,3600,8010,0,-4410,0.00,1,1.178,1,2
8,1,1985,small,microstar_64,thrift,4.50,21.2,28.0,0.756,17,9,0,146,0,3000,6743,0,-3743,0.00,1,0.901,1,2
8,2,1986,small,microstar_64,thrift,4.80,23.6,28.0,0.843,20,9,0,701,1103,2900,6536,0,-2533,0.02,1,1.301,1,2
8,3,1986,small,microstar_64,thrift,4.80,25.0,28.0,0.892,19,8,0,444,0,2900,6415,0,-3515,0.01,1,1.123,1,2
8,4,1986,small,microstar_64,thrift,5.90,27.2,28.0,0.972,15,8,0,2347,10589,2800,6171,0,7218,0.06,1,1.102,1,2
8,5,1986,small,microstar_64,thrift,6.80,29.0,28.0,1.034,1,8,4,4109,19658,3800,8475,0,14983,0.11,1,0.710,1,2
8,6,1987,small,microstar_64,thrift,8.40,36.3,28.0,1.298,8,8,5,35890,201363,4000,8949,0,196414,0.94,1,0.854,1,2
8,7,1987,small,famiclone,thrift,7.40,39.6,28.0,1.415,2,4,1,13471,65725,4000,17018,8100,52707,0.11,2,1.082,2,2
8,9,1987,small,famiclone,thrift,7.90,43.3,28.0,1.546,1,4,1,13594,66511,4500,32682,22696,38329,0.11,4,0.741,8,2
8,8,1987,small,famiclone,thrift,8.90,44.0,28.0,1.570,2,3,1,285421,1478969,3300,17396,10125,1464873,2.38,3,1.221,2,2
8,10,1987,small,famiclone,thrift,8.50,42.9,28.0,1.531,2,3,0,122866,639737,4800,49589,38959,594948,1.02,3,0.788,12,2
8,11,1988,small,famiclone,meridian,8.60,45.7,28.0,1.634,2,3,0,271488,1128582,9800,57686,46125,1080696,2.26,4,0.717,12,2
8,12,1988,medium,famiclone,meridian,8.10,947.3,983.0,0.964,1,7,1,640713,3943154,23600,111423,83648,3855331,5.34,4,0.929,13,5
8,14,1988,small,famiclone,meridian,7.20,31.1,28.0,1.110,4,9,5,25166,92785,14700,43422,26096,64063,0.21,4,0.275,2,2
