seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
7,33,1989,medium,famiclone,atlas,7.30,905.3,983.0,0.921,2,7,0,483648,2179154,47000,118703,93970,2107451,4.03,10,0.245,10,5
7,34,1990,medium,famiclone,atlas,6.70,920.8,983.0,0.937,3,7,0,656713,3001863,47100,123940,99136,2925023,5.47,5,0.849,10,5
7,35,1990,medium,famiclone,atlas,7.00,1011.1,983.0,1.029,0,7,1,516610,2361043,51200,141966,115011,2270277,4.31,6,0.325,10,5
7,36,1990,medium,famiclone,atlas,6.60,840.9,983.0,0.855,0,7,1,656662,3035745,52300,139037,111528,2949008,5.47,5,0.895,10,5
7,37,1990,medium,famiclone,atlas,7.50,987.2,983.0,1.004,0,7,1,656698,3051932,52300,149063,121554,2955169,5.47,6,0.377,10,5
7,38,1990,medium,famiclone,atlas,7.30,994.2,983.0,1.011,0,6,1,656307,3084394,47100,123933,99136,3007561,5.47,6,0.878,10,5
7,40,1990,medium,famiclone,atlas,7.20,924.8,983.0,0.941,3,7,0,647025,3077748,48200,135062,109704,2990886,5.39,7,0.672,10,5
7,41,1990,medium,famiclone,atlas,7.60,1030.1,983.0,1.048,3,6,0,645917,3101943,43000,127517,104871,3017426,5.38,7,0.418,10,5
7,39,1990,medium,famiclone,atlas,6.40,951.4,983.0,0.968,0,7,1,363832,1698208,52300,159719,132210,1590789,3.03,7,0.386,10,5
7,43,1990,medium,famiclone,atlas,7.20,1001.1,983.0,1.018,0,6,1,402562,1935274,47100,146181,121384,1836193,3.35,6,0.270,10,5
7,44,1990,medium,famiclone,atlas,8.00,977.3,983.0,0.994,2,7,0,402322,1948160,48200,135062,109704,1861298,3.35,7,0.603,10,5
7,42,1990,medium,famiclone,atlas,5.90,842.2,983.0,0.857,3,6,0,189186,886946,43000,118637,95991,811309,1.58,8,0.553,10,5
7,45,1991,medium,famiclone,atlas,7.80,1067.2,983.0,1.086,0,7,1,402404,1966676,52400,174886,147303,1844190,3.35,5,0.219,10,5
7,46,1991,medium,famiclone,atlas,7.00,948.7,983.0,0.965,3,7,0,402508,1990829,49300,135660,109704,1904469,3.35,6,0.778,10,5
7,47,1991,medium,famiclone,atlas,7.20,1013.6,983.0,1.031,0,7,1,402480,1999375,54000,185683,157271,1867692,3.35,6,0.470,10,5
7,48,1991,medium,famiclone,atlas,7.10,972.8,983.0,0.990,3,6,0,307703,1537040,44400,127472,104091,1453968,2.56,7,0.509,10,5
7,49,1991,medium,famiclone,atlas,7.80,1125.4,983.0,1.145,0,7,1,402360,2017347,54000,189458,161046,1881889,3.35,5,0.189,10,5
7,50,1991,medium,famiclone,atlas,7.10,945.5,983.0,0.962,0,6,1,402434,2023026,48700,147784,122178,1923942,3.35,5,0.617,10,5
7,51,1991,medium,famiclone,atlas,7.90,1004.8,983.0,1.022,3,6,0,401247,2021217,44400,152573,129192,1913044,3.34,6,0.183,10,5
7,52,1991,medium,famiclone,atlas,7.00,1017.7,983.0,1.035,3,7,0,266365,1321446,49800,171467,145280,1199779,2.22,6,0.633,10,5
7,53,1991,medium,famiclone,atlas,7.30,1006.6,983.0,1.024,0,7,1,216619,1061154,54000,194516,166104,920638,1.81,6,0.295,10,5
7,54,1991,medium,famiclone,atlas,7.30,985.6,983.0,1.003,3,6,0,201874,994849,44400,161211,137830,878038,1.68,7,0.608,10,5
7,55,1991,medium,famiclone,atlas,7.00,946.1,983.0,0.962,3,7,0,201858,989364,49800,182557,156370,856607,1.68,5,0.378,10,5
7,56,1992,medium,famiclone,atlas,6.60,988.3,983.0,1.005,3,7,0,201956,989567,50100,187333,160960,852334,1.68,3,0.802,10,5
7,57,1992,medium,ibm_compatible,atlas,7.30,995.0,983.0,1.012,0,7,1,427140,2406242,37000,198166,178701,2245076,4.75,4,1.092,10,5
7,59,1992,medium,ibm_compatible,atlas,7.00,991.8,983.0,1.009,0,7,1,427421,2407846,37000,200932,181467,2243914,4.75,4,0.661,10,5
7,58,1992,medium,ibm_compatible,atlas,6.30,895.6,983.0,0.911,0,6,1,310177,1740814,33400,209264,191676,1564950,3.45,5,0.318,10,5
7,60,1992,medium,ibm_compatible,atlas,7.50,1006.4,983.0,1.024,0,7,1,427435,2407930,37000,239776,220311,2205154,4.75,5,0.237,10,5
7,61,1992,medium,ibm_compatible,atlas,7.90,1091.7,983.0,1.111,0,7,1,427233,2406772,37000,200932,181467,2242840,4.75,4,0.499,10,5
7,62,1992,medium,ibm_compatible,atlas,8.80,1140.4,983.0,1.160,0,7,1,427530,2408472,37000,239776,220311,2205696,4.75,5,0.223,10,5
7,63,1992,medium,ibm_compatible,atlas,8.50,1103.1,983.0,1.122,0,7,1,480128,2709333,37000,200932,181467,2545401,5.33,6,0.803,10,5
7,64,1992,medium,ibm_compatible,atlas,7.50,1053.0,983.0,1.071,3,7,0,480632,2715014,34200,213809,195832,2535405,5.34,7,0.217,10,5
7,65,1993,medium,ibm_compatible,atlas,8.40,1149.2,983.0,1.169,3,7,0,479908,2710772,34300,213870,195832,2531202,5.33,4,0.765,10,5
7,66,1993,medium,ibm_compatible,atlas,8.10,1053.1,983.0,1.071,0,7,1,480205,2709571,37200,201042,181467,2545729,5.34,4,0.316,10,5
7,67,1993,large,pocket_play,atlas,7.50,8783.8,8387.0,1.047,1,40,1,467980,2694414,517800,1498876,1226332,1713338,5.85,1,0.895,10,10
7,68,1993,large,pocket_play,atlas,7.80,8835.4,8387.0,1.053,0,41,2,468441,2671578,543800,1300435,1014221,1914943,5.86,2,0.341,10,10
7,69,1994,large,pocket_play,atlas,7.70,9061.1,8387.0,1.080,0,41,1,439207,2464217,550500,1791884,1502123,1222833,5.49,1,0.935,10,10
7,70,1994,large,pocket_play,atlas,7.70,8955.1,8387.0,1.068,0,41,1,320588,1649413,551100,1426036,1135974,774477,4.01,2,0.283,10,10
7,71,1995,large,mega16,atlas,7.50,8632.9,8387.0,1.029,1,40,2,484804,2422164,829900,2031027,1594258,1221037,4.85,1,1.162,10,10
7,72,1995,large,mega16,atlas,8.00,8747.5,8387.0,1.043,0,41,2,447814,2145435,858500,1740654,1288788,1263281,4.48,2,0.322,10,10
7,73,1996,large,ibm_compatible,atlas,8.20,9319.8,8387.0,1.111,0,41,1,653600,4695780,402300,1858185,1646470,3239895,7.26,1,1.047,10,10
7,74,1996,large,ibm_compatible,atlas,7.90,9082.5,8387.0,1.083,2,40,1,651797,4694017,390000,1487519,1282248,3596498,7.24,2,0.309,10,10
