seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct
3,24,1988,medium,famiclone,northgate,8.30,163.7,166.0,0.986,0,6,1,113529,608988,28900,67294,45096,570594,0.95
3,26,1988,medium,famiclone,atlas,7.20,154.8,166.0,0.932,1,6,1,51126,188635,42200,67294,45096,163541,0.43
3,27,1988,medium,famiclone,atlas,8.80,164.1,166.0,0.989,0,6,1,650915,2921241,42200,85750,63552,2877691,5.42
3,29,1988,medium,famiclone,atlas,7.00,161.0,166.0,0.970,0,6,1,78194,324631,43500,92354,69464,275777,0.65
3,28,1988,medium,famiclone,atlas,9.20,177.5,166.0,1.069,1,6,1,684435,3123934,42200,67294,45096,3098840,5.70
3,30,1988,medium,famiclone,atlas,8.80,174.6,166.0,1.052,0,6,1,958829,4500029,46000,99761,75544,4446268,7.99
3,31,1989,medium,famiclone,atlas,7.80,158.8,166.0,0.957,3,6,0,282719,1320122,41000,85888,64301,1275234,2.36
3,33,1989,medium,famiclone,atlas,6.80,145.2,166.0,0.875,3,6,0,188891,886246,42000,87801,65709,840445,1.57
3,32,1989,medium,famiclone,atlas,7.70,159.6,166.0,0.961,2,6,0,527570,2525344,41500,83652,61789,2483192,4.40
3,34,1989,medium,famiclone,atlas,7.60,161.2,166.0,0.971,0,6,1,351750,1692707,46000,95448,71262,1643259,2.93
3,35,1989,medium,famiclone,atlas,7.90,153.4,166.0,0.924,3,6,0,691216,3406890,42000,87801,65709,3361089,5.76
3,36,1989,medium,famiclone,atlas,7.60,162.5,166.0,0.979,0,6,1,389200,1916662,46000,108913,84727,1853749,3.24
3,37,1989,medium,famiclone,atlas,6.80,155.0,166.0,0.934,3,6,0,95479,443929,42000,87801,65709,398128,0.80
3,38,1989,medium,famiclone,atlas,8.00,167.0,166.0,1.006,0,6,1,926891,4698031,46000,120234,96048,4623797,7.72
3,39,1989,medium,famiclone,atlas,8.20,168.3,166.0,1.014,3,6,0,916889,4678144,42000,96734,74642,4623410,7.64
3,41,1989,medium,famiclone,atlas,6.60,130.6,166.0,0.787,2,5,0,112459,541835,37100,87447,67914,491488,0.94
3,40,1989,medium,famiclone,atlas,8.20,178.5,166.0,1.076,2,6,1,655653,3329300,46000,120234,96048,3255066,5.46
3,42,1990,medium,famiclone,atlas,7.90,159.1,166.0,0.958,2,6,0,293306,1467835,42100,106203,84042,1403732,2.44
3,43,1990,medium,famiclone,atlas,8.40,179.9,166.0,1.084,0,6,1,655987,3330717,46300,130543,106164,3246474,5.47
3,44,1990,medium,famiclone,atlas,7.60,166.0,166.0,1.000,3,6,0,292948,1465095,43000,106688,84042,1401407,2.44
3,47,1990,medium,famiclone,atlas,8.20,165.7,166.0,0.998,3,6,0,655633,3332197,43000,120093,97447,3255104,5.46
3,45,1990,medium,famiclone,atlas,8.10,180.3,166.0,1.086,2,7,0,491003,2479480,48200,136726,111368,2390954,4.09
3,46,1990,medium,famiclone,atlas,7.80,159.3,166.0,0.959,3,6,0,417456,2106062,43000,106688,84042,2042374,3.48
3,48,1990,medium,famiclone,atlas,9.00,183.4,166.0,1.105,0,6,1,655383,3326811,47100,122149,97352,3251762,5.46
3,49,1990,medium,famiclone,atlas,7.50,172.5,166.0,1.039,0,6,1,205341,1009995,47100,136165,111368,920930,1.71
3,51,1990,medium,famiclone,atlas,8.20,169.3,166.0,1.020,0,6,1,429923,2166142,47100,142656,117859,2070586,3.58
3,50,1990,medium,famiclone,atlas,7.70,166.4,166.0,1.002,0,6,1,340538,1705988,47100,142221,117424,1610867,2.84
3,52,1990,medium,famiclone,atlas,7.80,173.0,166.0,1.042,0,6,1,401776,2021241,47100,154261,129464,1914080,3.35
3,53,1990,medium,famiclone,atlas,7.30,156.2,166.0,0.941,3,6,0,125813,604685,43000,135962,113316,511723,1.05
3,55,1991,medium,famiclone,atlas,9.10,187.1,166.0,1.127,0,6,1,402037,2021483,48200,160744,135369,1908939,3.35
3,54,1991,medium,famiclone,atlas,8.10,179.6,166.0,1.082,3,6,0,344909,1731887,43700,136274,113281,1639313,2.87
3,56,1991,medium,famiclone,atlas,7.90,173.1,166.0,1.043,3,6,0,235851,1169760,44400,136662,113281,1077498,1.97
3,57,1991,medium,famiclone,atlas,9.10,191.9,166.0,1.156,3,6,0,401921,2024689,44400,152692,129311,1916397,3.35
3,59,1991,medium,famiclone,atlas,6.30,126.5,166.0,0.762,2,5,0,20280,65100,39300,137938,117276,-33538,0.17
3,58,1991,medium,famiclone,atlas,7.90,170.3,166.0,1.026,0,6,1,369345,1852686,48700,157434,131828,1743952,3.08
3,61,1991,medium,famiclone,atlas,7.00,161.4,166.0,0.972,2,6,0,42790,175883,44400,160203,136822,60080,0.36
3,60,1991,medium,famiclone,atlas,7.80,158.2,166.0,0.953,2,6,0,166372,812081,44400,144936,121555,711545,1.39
3,62,1991,medium,famiclone,atlas,9.40,194.6,166.0,1.172,0,6,1,393751,1978329,48700,164526,138920,1862503,3.28
3,63,1991,medium,famiclone,atlas,9.80,194.2,166.0,1.170,0,6,1,385702,1936895,48700,181974,156368,1803621,3.21
3,64,1991,medium,famiclone,atlas,6.90,158.1,166.0,0.952,1,6,0,55286,240212,44400,144936,121555,139676,0.46
3,65,1991,medium,famiclone,atlas,6.70,172.7,166.0,1.040,2,6,0,24978,84184,44400,160203,136822,-31619,0.21
3,66,1992,medium,famiclone,atlas,7.00,163.2,166.0,0.983,2,6,0,23906,77667,45400,146036,122150,-22969,0.20
3,67,1992,medium,famiclone,atlas,7.30,147.3,166.0,0.887,0,5,1,26915,94058,44500,160243,136822,-21685,0.22
3,68,1992,medium,ibm_compatible,atlas,7.40,153.6,166.0,0.925,3,6,0,246353,1378541,30600,149085,132985,1260056,2.74
3,69,1992,medium,ibm_compatible,atlas,8.10,170.8,166.0,1.029,2,6,0,328483,1848319,30600,152922,136822,1725997,3.65
3,70,1992,medium,ibm_compatible,atlas,8.70,194.5,166.0,1.172,0,6,1,426513,2406252,33400,172892,155304,2266760,4.74
3,71,1992,medium,ibm_compatible,atlas,8.60,178.7,166.0,1.076,0,6,0,427094,2412376,30600,152922,136822,2290054,4.75
3,72,1992,medium,ibm_compatible,atlas,7.50,166.5,166.0,1.003,0,6,1,202297,1123739,33400,172892,155304,984247,2.25
3,73,1992,medium,ibm_compatible,atlas,8.50,176.8,166.0,1.065,0,6,1,429758,2424815,33400,173956,156368,2284259,4.78
3,75,1992,medium,ibm_compatible,atlas,7.50,166.8,166.0,1.005,3,6,0,89614,481993,30600,152922,136822,359671,1.00
3,74,1992,medium,ibm_compatible,atlas,7.20,160.8,166.0,0.969,3,6,0,109794,597422,30600,151991,135891,476031,1.22
3,76,1992,medium,ibm_compatible,atlas,9.00,187.2,166.0,1.128,3,6,0,479309,2711047,30600,162897,146797,2578750,5.33
3,77,1992,medium,ibm_compatible,atlas,8.70,178.6,166.0,1.076,2,6,0,479988,2714931,30600,159730,143630,2585801,5.33
3,78,1993,large,pocket_play,atlas,8.40,1364.8,1300.0,1.050,1,36,1,612427,3752397,451300,1127948,890426,3075749,7.66
3,79,1993,large,pocket_play,atlas,8.80,1487.6,1300.0,1.144,0,36,1,608703,3726835,451300,1190869,953347,2987266,7.61
3,80,1994,large,pocket_play,atlas,7.70,1270.0,1300.0,0.977,0,35,1,468050,2766393,446300,1328658,1093739,1884035,5.85
3,81,1994,large,pocket_play,atlas,9.00,1430.3,1300.0,1.100,0,36,1,468245,2751235,462800,1363040,1119444,1850995,5.85
3,82,1995,large,mega16,atlas,7.30,1240.9,1300.0,0.955,0,35,1,462233,2421256,679400,1457536,1099973,1643120,4.62
3,83,1995,large,mega16,atlas,7.80,1316.3,1300.0,1.013,1,37,1,410374,2021486,731300,1584105,1199222,1168681,4.10
