seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
7,0,1985,small,microstar_64,thrift,4.50,22.0,28.0,0.787,16,10,1,100,0,3500,7773,0,-4273,0.00,1,0.994,1,2
7,1,1985,small,microstar_64,thrift,4.00,19.9,28.0,0.712,14,9,0,73,0,2900,6506,0,-3606,0.00,1,1.402,1,2
7,2,1985,small,microstar_64,thrift,4.20,21.5,28.0,0.767,13,8,0,76,0,2800,6228,0,-3428,0.00,1,1.154,1,2
7,3,1986,small,microstar_64,thrift,5.30,24.8,28.0,0.887,17,9,0,448,0,3100,6945,0,-3845,0.01,1,1.090,1,2
7,4,1986,small,microstar_64,thrift,6.40,29.4,28.0,1.049,18,7,1,1345,4880,2800,6171,0,1509,0.04,1,0.882,1,2
7,5,1986,small,microstar_64,thrift,6.80,28.8,28.0,1.030,3,7,2,2823,13144,3000,6686,0,9458,0.07,1,0.802,1,2
7,6,1987,small,microstar_64,thrift,7.70,33.3,28.0,1.188,3,8,5,3215,14430,4000,8949,0,9481,0.08,1,0.600,1,2
7,7,1987,small,famiclone,thrift,7.90,32.3,28.0,1.153,5,6,5,15274,72699,6400,14189,0,64910,0.13,1,1.057,1,2
7,8,1987,small,famiclone,thrift,8.30,36.1,28.0,1.291,4,7,5,31601,157543,6800,15064,0,149279,0.26,2,0.788,1,2
7,9,1988,small,famiclone,thrift,8.10,47.9,28.0,1.709,3,4,3,98501,509971,4800,20565,9848,494206,0.82,2,0.909,3,2
7,10,1988,small,famiclone,thrift,8.30,40.3,28.0,1.439,1,4,0,69778,362307,4000,20654,11819,345653,0.58,3,0.815,5,2
7,11,1988,medium,famiclone,meridian,4.90,705.9,983.0,0.718,3,7,4,36170,197341,25200,98437,68787,124104,0.30,3,0.788,8,5
7,12,1988,medium,famiclone,meridian,6.60,817.1,983.0,0.831,0,7,1,251104,1520134,21500,99699,74358,1441935,2.09,4,0.946,9,5
7,17,1989,small,famiclone,meridian,6.00,25.8,28.0,0.922,15,9,5,1513,0,16300,46177,27052,-29877,0.01,6,0.313,3,2
7,13,1988,medium,famiclone,meridian,6.80,874.8,983.0,0.890,1,6,1,389484,2380119,20600,100121,75922,2300598,3.25,3,0.899,12,5
7,14,1989,medium,famiclone,meridian,7.40,899.2,983.0,0.915,1,6,1,959749,5921614,21800,107117,81504,5836297,8.00,4,0.965,13,5
7,15,1989,medium,famiclone,meridian,7.30,884.1,983.0,0.899,0,7,1,857157,5318011,26200,151986,121208,5192225,7.14,4,0.867,15,5
7,19,1989,small,famiclone,meridian,8.60,46.4,28.0,1.657,2,3,2,66952,282280,8100,31419,21931,258961,0.56,6,0.268,3,2
7,18,1989,medium,famiclone,meridian,7.60,998.2,983.0,1.015,0,7,1,656680,4118900,27800,190255,157590,3956445,5.47,5,1.019,17,5
7,16,1989,medium,famiclone,meridian,7.00,901.1,983.0,0.917,0,6,1,446907,2780614,23600,147027,119297,2657187,3.72,5,1.076,18,5
7,20,1989,small,famiclone,meridian,8.60,59.6,28.0,2.129,3,3,0,210346,911325,6900,33051,24980,885174,1.75,6,0.904,4,2
7,22,1990,small,famiclone,northgate,8.00,46.8,28.0,1.672,3,3,0,81411,282307,10900,35672,27300,257535,0.68,6,0.799,5,2
7,21,1989,medium,famiclone,northgate,6.70,915.9,983.0,0.932,0,6,1,131238,652744,37000,155566,127106,534178,1.09,7,0.556,16,5
7,23,1990,medium,famiclone,northgate,7.30,923.4,983.0,0.939,0,6,1,170800,871098,36800,149377,121064,758521,1.42,7,0.485,15,5
7,24,1990,medium,famiclone,northgate,5.90,783.4,983.0,0.797,1,7,1,85479,427277,30500,82894,59418,374883,0.71,8,0.703,6,5
7,25,1990,medium,famiclone,northgate,7.30,1010.9,983.0,1.028,2,7,1,218421,1131488,40200,165204,134271,1006484,1.82,7,0.354,14,5
7,26,1990,medium,famiclone,northgate,6.30,805.7,983.0,0.820,1,6,1,124136,642264,28600,84766,62768,586098,1.03,7,0.721,7,5
7,27,1990,medium,famiclone,northgate,7.90,1044.5,983.0,1.063,0,7,1,289240,1529162,39100,162791,132714,1405471,2.41,6,0.393,13,5
7,28,1990,medium,famiclone,northgate,5.90,764.2,983.0,0.777,1,7,1,79062,400282,32600,108289,83222,324593,0.66,7,0.605,8,5
7,29,1990,medium,famiclone,northgate,7.90,974.1,983.0,0.991,1,7,0,310325,1666653,35200,132624,105552,1569229,2.59,7,0.690,12,5
7,31,1990,medium,famiclone,northgate,7.80,958.6,983.0,0.975,1,6,1,184602,997190,33200,126561,101032,903829,1.54,7,0.650,11,5
7,30,1990,medium,famiclone,northgate,7.50,872.8,983.0,0.888,0,7,1,273447,1480268,33900,121823,95781,1392345,2.28,8,0.393,9,5
7,32,1991,medium,famiclone,northgate,7.60,969.6,983.0,0.986,2,7,1,97955,516246,35500,128849,101571,422897,0.82,8,0.211,10,5
7,33,1991,medium,famiclone,northgate,6.70,875.3,983.0,0.890,1,7,1,89329,470718,36600,136442,108261,370876,0.74,7,0.650,10,5
7,34,1991,medium,famiclone,atlas,7.60,965.0,983.0,0.982,3,6,0,141503,594891,44400,107690,84309,531601,1.18,8,0.706,10,5
7,35,1991,medium,famiclone,atlas,7.40,924.1,983.0,0.940,0,7,1,118928,488837,54000,141416,113004,401421,0.99,7,0.255,10,5
7,36,1991,medium,famiclone,atlas,7.60,981.9,983.0,0.999,0,6,1,248130,1094330,48700,124510,98904,1018520,2.07,8,0.752,10,5
7,39,1991,medium,famiclone,atlas,7.70,1035.0,983.0,1.053,0,7,1,201998,898021,54000,150902,122490,801119,1.68,7,0.795,10,5
7,37,1991,medium,famiclone,atlas,7.10,919.8,983.0,0.936,3,6,0,134404,581001,44400,118651,95270,506750,1.12,7,0.411,10,5
7,38,1991,medium,famiclone,atlas,6.60,919.8,983.0,0.936,2,7,0,101226,424809,49800,125091,98904,349518,0.84,7,0.746,10,5
7,40,1991,medium,famiclone,atlas,8.00,1061.0,983.0,1.079,0,7,1,166416,738442,54000,139679,111267,652763,1.39,8,0.275,10,5
7,41,1991,medium,famiclone,atlas,7.60,985.1,983.0,1.002,0,7,1,87547,367732,54000,153578,125166,268154,0.73,7,0.618,10,5
7,42,1991,medium,famiclone,atlas,6.50,967.6,983.0,0.984,2,6,0,74233,316653,44400,113587,90206,247466,0.62,8,0.666,10,5
7,44,1992,medium,famiclone,atlas,8.40,998.4,983.0,1.016,0,6,1,202010,946179,49800,131000,104768,864979,1.68,8,0.418,10,5
7,43,1992,medium,famiclone,atlas,7.50,924.9,983.0,0.941,3,7,0,124248,556177,50900,146370,119584,460707,1.04,7,0.826,10,5
7,45,1992,medium,ibm_compatible,atlas,7.90,1047.3,983.0,1.065,0,7,1,427581,2335920,37000,162192,142727,2210728,4.75,6,1.279,10,5
7,46,1992,medium,ibm_compatible,atlas,7.40,955.9,983.0,0.972,1,7,1,311464,1709934,37000,137329,117864,1609605,3.46,7,0.372,10,5
7,47,1992,medium,ibm_compatible,atlas,7.00,906.6,983.0,0.922,0,7,1,312935,1732829,37000,176848,157383,1592981,3.48,6,0.924,10,5
7,48,1992,medium,ibm_compatible,atlas,7.20,973.9,983.0,0.991,0,7,1,240600,1332624,37000,140929,121464,1228695,2.67,6,0.353,10,5
7,52,1992,medium,ibm_compatible,atlas,8.30,1100.0,983.0,1.119,0,7,1,480709,2712656,37000,163348,143883,2586308,5.34,7,0.842,10,5
7,51,1992,medium,ibm_compatible,atlas,8.30,1059.3,983.0,1.078,3,7,0,480727,2715555,34200,170657,152680,2579098,5.34,6,0.566,10,5
7,49,1992,medium,ibm_compatible,atlas,6.90,913.0,983.0,0.929,2,6,0,242722,1357771,30600,138509,122409,1249862,2.70,7,0.743,10,5
7,50,1992,medium,ibm_compatible,atlas,7.50,958.6,983.0,0.975,0,6,1,361616,2035042,33400,145484,127896,1922958,4.02,6,0.388,10,5
7,53,1993,medium,ibm_compatible,atlas,8.60,1116.2,983.0,1.136,0,7,1,480714,2712084,37600,191565,171765,2558119,5.34,8,0.344,10,5
7,54,1993,medium,ibm_compatible,atlas,7.90,997.0,983.0,1.014,3,6,0,474478,2682713,31300,128365,111909,2585648,5.27,9,0.757,10,5
7,55,1994,large,pocket_play,atlas,8.00,8495.0,8387.0,1.013,0,40,1,468917,2700545,518100,1111632,838944,2107013,5.86,1,0.722,10,10
7,56,1994,large,pocket_play,atlas,7.90,8891.6,8387.0,1.060,0,41,1,469194,2684040,536500,1076968,794613,2143572,5.86,2,0.216,10,10
7,57,1994,large,mega16,atlas,8.40,8724.0,8387.0,1.040,0,41,1,494270,2493662,821900,1685986,1253405,1629576,4.94,1,1.025,10,10
7,58,1994,large,mega16,atlas,7.40,8289.3,8387.0,0.988,0,40,1,490179,2492916,795200,1341710,923206,1946406,4.90,2,0.317,10,10
7,59,1995,large,mega16,atlas,7.50,8466.8,8387.0,1.010,0,39,1,452337,2243574,790700,1773857,1357715,1260417,4.52,1,1.069,10,10
7,60,1995,large,mega16,atlas,6.90,8170.2,8387.0,0.974,1,39,1,246070,859635,791000,1646948,1230635,3687,2.46,2,0.301,10,10
7,61,1996,large,ibm_compatible,atlas,8.20,9195.8,8387.0,1.096,0,41,1,652972,4690382,402800,1635966,1423945,3457216,7.26,1,0.906,10,10
