seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
6,0,1985,small,microstar_64,thrift,4.30,18.6,28.0,0.665,17,10,1,73,0,3600,8010,0,-4410,0.00,1,0.909,1,2
6,1,1985,small,microstar_64,thrift,4.30,21.4,28.0,0.764,17,8,0,75,0,2800,6228,0,-3428,0.00,1,1.115,1,2
6,2,1986,small,microstar_64,thrift,5.20,24.0,28.0,0.855,17,8,0,420,0,2800,6243,0,-3443,0.01,1,0.902,1,2
6,3,1986,small,microstar_64,thrift,5.50,24.2,28.0,0.865,16,8,0,862,2120,2800,6171,0,-1251,0.02,1,1.322,1,2
6,4,1986,small,microstar_64,thrift,5.60,24.7,28.0,0.881,13,7,0,569,549,2700,5900,0,-2651,0.01,1,1.096,1,2
6,5,1986,small,microstar_64,thrift,5.30,24.8,28.0,0.887,15,8,0,445,0,2800,6171,0,-3371,0.01,1,0.933,1,2
6,6,1987,small,microstar_64,thrift,6.50,29.7,28.0,1.061,16,7,0,1156,4011,2600,5748,0,863,0.03,1,1.026,1,2
6,7,1987,small,famiclone,thrift,5.50,25.4,28.0,0.906,10,8,0,297,0,5200,11460,0,-6260,0.00,1,0.731,1,2
6,8,1989,small,famiclone,thrift,5.60,25.9,28.0,0.925,13,7,0,2504,7950,5000,11076,0,1874,0.02,1,1.577,1,2
6,9,1990,small,famiclone,thrift,6.00,29.2,28.0,1.041,22,8,0,3469,12467,5500,12168,0,5799,0.03,1,1.257,1,2
6,10,1990,small,famiclone,thrift,7.00,30.4,28.0,1.087,3,6,3,12355,58046,6000,13313,0,50733,0.10,1,1.432,1,2
6,11,1990,small,famiclone,thrift,5.60,30.8,28.0,1.099,15,7,5,841,0,7300,16216,0,-8916,0.01,2,1.429,1,2
6,12,1991,small,famiclone,thrift,8.00,34.4,28.0,1.228,1,8,5,25112,122746,7800,17333,0,113213,0.21,1,1.117,1,2
6,13,1991,small,famiclone,thrift,9.00,47.4,28.0,1.691,3,5,3,402672,2096762,5700,22386,9611,2080076,3.36,2,1.400,2,2
6,14,1991,small,famiclone,thrift,8.30,52.3,28.0,1.867,0,3,0,356782,1870487,3700,20499,12225,1853688,2.97,3,1.378,5,2
