seed,index,year,size,platform,publisher,review,quality,expected_quality,quality_ratio,bugs,dev_weeks,polish_weeks,units,revenue,advance,dev_cost,labour_cost,profit,attach_pct,concurrent,genre_demand,team_size,useful_staff
5,0,1985,small,microstar_64,thrift,4.70,21.1,28.0,0.753,6,9,2,85,0,3600,7980,0,-4380,0.00,1,1.018,1,2
5,1,1985,small,microstar_64,thrift,4.30,20.4,28.0,0.730,17,8,0,75,0,2800,6228,0,-3428,0.00,1,0.973,1,2
5,2,1985,small,microstar_64,thrift,5.00,22.0,28.0,0.785,13,8,0,88,0,2800,6228,0,-3428,0.00,1,0.736,1,2
5,3,1986,small,microstar_64,thrift,6.40,26.8,28.0,0.956,16,7,0,2033,8897,2700,5900,0,5697,0.05,1,1.109,1,2
5,4,1986,small,microstar_64,thrift,7.70,32.2,28.0,1.151,10,8,5,16594,90815,4000,8990,0,85825,0.44,1,1.186,1,2
5,5,1987,small,microstar_64,thrift,7.60,33.6,28.0,1.201,2,8,3,2888,13066,3500,11241,3495,5325,0.08,2,0.769,2,2
5,6,1987,small,famiclone,thrift,8.10,40.7,28.0,1.455,2,3,1,41149,209709,3500,14688,6990,198521,0.34,2,1.338,2,2
5,8,1987,small,famiclone,thrift,8.10,55.3,28.0,1.974,3,2,1,19417,98345,3300,21563,14286,80082,0.16,3,1.060,4,2
5,7,1987,small,famiclone,thrift,8.80,41.4,28.0,1.477,3,3,1,139960,724998,3500,14688,6990,713810,1.17,2,1.278,2,2
5,9,1987,small,famiclone,thrift,8.20,55.7,28.0,1.988,3,2,0,41973,217517,3200,26782,19604,193935,0.35,4,1.035,7,2
5,11,1987,small,famiclone,meridian,8.30,46.7,28.0,1.667,1,3,1,17843,65260,10300,69788,57675,5772,0.15,5,1.154,12,2
5,10,1987,small,famiclone,meridian,9.00,58.6,28.0,2.091,2,2,1,438057,1834197,7000,38243,30048,1802954,3.65,5,1.234,9,2
5,15,1988,small,famiclone,meridian,6.10,27.7,28.0,0.989,9,6,5,2051,0,12400,66922,52376,-54522,0.02,5,0.470,3,2
5,12,1987,small,famiclone,meridian,9.10,43.1,28.0,1.539,3,3,0,225790,953120,8800,50212,39876,911708,1.88,5,1.128,12,2
5,13,1988,small,famiclone,meridian,8.70,46.1,28.0,1.648,3,3,0,174672,739849,10000,62475,50733,687374,1.46,6,1.113,13,2
5,14,1988,medium,famiclone,meridian,6.60,905.4,983.0,0.921,0,7,1,166796,1032391,24900,134416,105077,922875,1.39,5,0.917,14,5
5,16,1988,medium,famiclone,meridian,6.80,959.9,983.0,0.976,3,6,0,137028,852934,20100,96513,72891,776521,1.14,6,0.959,13,5
5,19,1988,small,famiclone,northgate,8.20,38.1,28.0,1.360,2,3,0,75690,263256,9700,29839,22397,243117,0.63,6,0.350,5,2
5,17,1988,small,famiclone,meridian,8.80,42.3,28.0,1.510,2,5,3,269180,1164006,10600,65042,52570,1109564,2.24,5,0.427,4,2
5,18,1988,medium,famiclone,northgate,7.00,960.1,983.0,0.977,1,7,1,275977,1414421,36100,117496,89721,1333025,2.30,6,0.881,12,5
5,21,1988,medium,famiclone,northgate,6.00,614.3,983.0,0.625,3,8,1,81811,409050,31500,86826,62570,353724,0.68,7,0.316,6,5
5,20,1988,medium,famiclone,northgate,8.20,1035.5,983.0,1.053,0,7,1,602256,3172001,35100,110772,83808,3096329,5.02,6,0.801,11,5
5,22,1989,medium,famiclone,northgate,6.80,965.0,983.0,0.982,0,7,1,406723,2160118,34600,113057,86420,2081661,3.39,7,0.817,14,5
5,23,1989,medium,famiclone,northgate,6.00,717.6,983.0,0.730,2,7,1,197571,1041509,30300,87048,63743,984761,1.65,8,0.420,7,5
5,26,1989,medium,famiclone,northgate,7.60,962.0,983.0,0.979,0,7,1,784213,4248616,37000,145922,117424,4139694,6.54,9,0.904,12,5
5,24,1989,medium,famiclone,northgate,6.50,850.0,983.0,0.865,2,6,0,244988,1300257,31500,115095,90867,1216662,2.04,8,1.028,13,5
5,25,1989,medium,famiclone,northgate,5.80,679.3,983.0,0.691,3,7,2,139761,728041,34800,105528,78750,657313,1.16,9,0.379,8,5
5,27,1989,medium,famiclone,northgate,6.80,726.0,983.0,0.739,1,7,1,510835,2782125,33300,111375,85747,2704050,4.26,9,0.503,9,5
5,28,1989,medium,famiclone,northgate,7.60,979.2,983.0,0.996,0,7,1,508284,2780023,36000,123046,95382,2692977,4.24,9,0.786,11,5
5,29,1989,medium,famiclone,northgate,5.10,724.9,983.0,0.737,2,7,2,63113,315502,37100,144207,115652,208395,0.53,8,0.281,10,5
5,32,1989,medium,famiclone,northgate,8.10,1023.7,983.0,1.041,2,6,0,656649,3669009,28700,97531,75439,3600178,5.47,11,0.883,10,5
5,30,1989,medium,famiclone,northgate,7.40,941.7,983.0,0.958,0,7,1,482289,2655285,34900,118852,92025,2571333,4.02,9,0.893,10,5
5,31,1989,medium,famiclone,northgate,6.00,793.0,983.0,0.807,1,7,1,156000,841833,34900,136231,109404,740502,1.30,10,0.520,10,5
5,34,1990,medium,famiclone,atlas,6.20,847.7,983.0,0.862,0,6,1,103383,422994,46900,121906,97248,347988,0.86,8,0.213,10,5
5,33,1990,medium,famiclone,northgate,7.50,997.2,983.0,1.014,0,6,0,315260,1764059,29400,104201,81555,1689258,2.63,7,0.817,10,5
5,35,1990,medium,famiclone,atlas,7.90,1085.3,983.0,1.104,0,7,1,328595,1446325,52300,138263,110754,1360362,2.74,9,0.656,10,5
5,36,1990,medium,famiclone,atlas,7.50,926.3,983.0,0.942,0,7,1,231456,1015621,52300,136913,109404,931008,1.93,10,0.205,10,5
5,38,1990,medium,famiclone,atlas,5.70,748.7,983.0,0.762,2,7,1,86830,356221,52300,136913,109404,271608,0.72,8,0.284,10,5
5,37,1990,medium,famiclone,atlas,7.60,969.4,983.0,0.986,0,7,1,384728,1739870,52300,138263,110754,1653907,3.21,7,0.793,10,5
